id,name,desc
225597524,Henry Svensson,Klas Henry Svensson Född: 9 mars 1944 Ishockeyspelare Position: forward Moderklubb: IF Älgarna Säsonger Matcher Mål Ass Poäng 1965/66 5 0 1 1 1966/67 20 6 8 14 1967/68 21 7 9 16 1968/69 20 6 9 15
225597525,Harry Svensson,Göran Harry Svensson Född: 11 juni 1945 Fotbollsspelare Position: center Moderklubb: IFK Göteborg 6 Säsonger. 123 matcher. 46 mål. 1971 7 1 1972 22 6 1973 25 16 1974 25 9 1975 26 11 1976 18 3
225597526,Jan Svensson,Jan Lennart Svensson Född: 27 april 1944 Fotbollsspelare Position: mittfältare Moderklubb: Saltö BK 5 Säsonger. 93 matcher. 11 mål. 1967 22 4 1968 22 1 1969 20 3 1970 20 2 1971 9 1
225597527,Kurt Svensson,Kurt Gerhard Svensson Född: 16 november 1940 Ishockeyspelare Position: forward Moderklubb: Karlbergs BK Säsonger Matcher Mål Ass Poäng 1962/63 – – – – 1963/64 – – – – 1964/65 12 4 2 6
225597528,Leif Svensson,Leif Gunnar Svensson Född: 8 juli 1951 Ishockeyspelare Position: back Moderklubb: IF Älgarna Säsonger Matcher Mål Ass Poäng 1969/70 1 0 1 1 1974/75 28 2 6 8 1975/76 36 5 13 18 1976/77 31 7 15 22 1977/78 29 2 6 8 1980/81 18 1 2 3 1981/82 18 2 3 5
225597529,Ove Svensson,Bengt Ove Svensson Född: 4 februari 1949 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1968/69 14 3 2 5 1969/70 16 4 1 5 1970/71 18 4 5 9 1971/72 23 4 9 13 1972/73 16 5 2 7 1973/74 18 4 3 7 1974/75 21 5 4 9
225597530,Stefan Svensson,Bengt Stefan Svensson Född: 18 januari 1958 Fotbollsspelare Position: försvarare Moderklubb: IFK Västerås 4 Säsonger. 70 matcher. 0 mål. 1983 23 0 1984 15 0 1985 25 0 1986 7 0
225597531,Svenåke Svensson,Svenåke Rickard Svensson Född: 27 februari 1950 Ishockeyspelare Position: back Moderklubb: Kiruna AIF Säsonger Matcher Mål Ass Poäng 1973/74 28 5 2 7 1974/75 14 0 1 1
225597532,Victoria Svensson,Victoria Margareta Svensson Född: 18 maj 1977 Fotbollsspelare Position: anfallare Nummer: 16 Moderklubb: Gällstads IF 7 säsonger. x matcher. x mål. 2003-2009
225597533,Malin Swedberg,"Malin Swedberg Född: 15 september 1968 78 A-landskamper i fotboll VM-brons fotboll i Kina 1991 Fotbollsspelare Position: anfallare Nummer: 22 Moderklubb: Farsta 9 säsonger, 160 matcher, 47 mål. 1984 1985 1986 1987 1988 1989 1990 1991 1992"
225597534,Kjell Säfström,Kjell Säfström Född: 7 oktober 1947 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1963/64 – 0 0 0 1964/65 20 11 8 19
225597535,Jan Säfvergård,Jan Säfvergård Född: x månad 19xx Curlingspelare Moderklubb: x säsonger. 19xx 19xx
225597536,Hans Särkijärvi,Hans Viktor Särkijärvi Född: 3 mars 1957 Ishockeyspelare Position: forward Moderklubb: Kiruna AIF Säsonger Matcher Mål Ass Poäng 1975/76 29 11 7 18 1976/77 32 21 21 42 1977/78 32 8 5 13 1978/79 32 22 5 27 1979/80 36 15 4 19 1980/81 35 10 6 16 1981/82
225597537,Lars Sättare,Lars Gunnar Sättare Född: 31 januari 1944 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1964/65 16 1 0 1 1965/66 8 – – –
225597539,Staffan Söderberg,Staffan Rudolf Söderberg Född: 15 januari 1953 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1974/75 – – – –
225597540,Sten Söderberg,Sten Söderberg Född: 13 mars 1893 Fotbollsspelare Position: Moderklubb: Bandyspelare
225597541,Håkan Södergren,"Karl Håkan Södergren Född: 14 juni 1959 SM-guld ishockey: 4 (1983, 1989, 1990, 1991) VM-guld ishockey: 1987 Stor grabb #125 ishockey Ishockeyspelare Position: forward Nummer: 22 Moderklubb: Rosersbergs IK Säsonger Matcher Mål Ass Poäng 1977/78 12 0 3"
225597542,Seidy Söderholm,Seidy Ingeborg Maria Söderholm Född: 5 november 1970 Fotbollsspelare Position: Mittfältare Nummer: 18 Moderklubb: Roslagsbro IF 1988 1990
225597543,Kent Söderlind,Kent Aron Paul Söderlind Född: 3 juli 1949 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1970/71 13 2 0 2 1971/72 5 0 0 0
225597544,Valter Söderman,Erik Henrik Valter Söderman Född: 26 november 1904 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1923/24 – – – – 1924/25 – – – – 1925/26 – – – – 1926/27 – – – – 1927/28 – – – – 1928/29 – – – – 1929/30 – – – – 1930/31 – 
225597545,Gustaf Söderström,"Gustaf Fredrik Söderström Född: 25 november 1865 2 SM-guld kula (1897, 1898) 2 SM-guld diskus (1898, 1902)"
225597546,Hugo Söderström,Bror Hugo Söderström Född: 9 januari 1902 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 5 Säsonger. 29 matcher. 2 mål 1927/28 22 2 1932/33 – 1 1933/34 17 0 1934/35 8 0 1935/36 4 0 1936/37 – 1
225597547,Tim Söderström,Tim Roger Söderström Född: 4 januari 1994 Fotbollsspelare Position: försvarare Moderklubb: Djurö/Vindö IF 1 säsonger. 2 matcher. 0 mål. 2013 2 0
225597548,Tommy Söderström,Tommy Söderström Född: 17 juli 1969 Ishockeyspelare Position: målvakt Moderklubb: Älta IF Säsonger Matcher Mål Ass Poäng 1989/90 4 – – – 1990/91 39 – – – 1991/92 39 – – – 1997/98 46 – – – 1998/99 48 – – – 1999/00 21 – – –
225597549,Linus Tagesson,Linus Bernt Jan Tagesson Född: 11 februari 2002 Fotbollsspelare Position: ytterback Nummer: 26 Moderklubb: IFK Österåker 2018 2019 2020 2021 2022
225597550,Olle Tandberg,Olof Peder Tandberg Född: 12 oktober 1918 Boxare Stor grabb #26 SM-guld: 5 (1936-1940)
225597551,Filip Tasic,Filip Tasic Född: 12 november 1998 Fotbollsspelare Position: mittfältare Moderklubb: Nackadala AIS 1 säsonger. 1 matcher. 0 mål. 2016 1 0
225597552,Jan Tauer,Jan Tauer Född: 26 augusti 1983 Fotbollsspelare Position: vänsterback Moderklubb: Fortuna Düsseldorf (Tyskland) 3 säsonger. 57 matcher. 2 mål. 2007 23 1 2008 22 1 2009 12 0
225597553,Mikael Tellqvist,Karl Mikael Tellqvist Född: 19 september 1979 Ishockeyspelare Position: målvakt Moderklubb: Järfälla HC Säsonger Matcher Mål Ass Poäng 1997/98 23 – – – 1998/99 3 – – – 1999/00 30 – – – 2000/01 43 – – –
225597554,Mikael Thelvén,Mikael Thelvén Född: 1 juli 1961 Ishockeyspelare Position: back Moderklubb: Hammarby IF Säsonger Matcher Mål Ass Poäng 1978/79 10 0 1 1 1979/80 – – – – 1980/81 28 2 4 6 1981/82 34 5 3 8 1982/83 30 3 14 17 1983/84 27 6 7 13 1984/85 33 8 13 21
225597555,Tage Thomsson,Tage Leif Einar Thomsson Född: 31 mars 1952 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1971/72 3 0 0 0 1972/73 7 1 0 1 1973/74 2 0 0 0
225597556,Elisabeth Thorsson,Elisabeth Stensdotter Thorsson Född: 3 mars 1938 Bordtennis SM-guld: 13 (1954-1960)
225597557,Kurt Thulin,Kurt Thulin Född: 8 augusti 1939 Ishockeyspelare Position: forward Moderklubb: Älvsjö AIK Säsonger Matcher Mål Ass Poäng 1958/59 – – – – 1959/60 – 9 – – 1960/61 – 10 – – 1961/62 21 13 4 17 1962/63 21 15 12 27 1963/64 – – – – 1964/65 16 9 4 13 1965/66
225597558,Sara Thunebro,"Sara Kristina Thunebro Född: 26 april 1979 Fotbollsspelare Position: försvarare Moderklubb: 11 säsonger, 227 matcher, 25 mål. 1999 2000 2001 2002 2003 SM-guld 2004 SM-guld, Svenska Cupen-guld 2005 Svenska Cupen-guld 2006 2007 2008 2009 105 A-landskam"
225597559,Peter Tibbing,Peter Olof Tibbing Född: 27 januari 1949 Bandyspelare 2 säsonger. 1965 1966
225597560,Simon Tibbling,Simon Hjalmar Friedel Tibbling Född: 7 september 1994 Fotbollsspelare Position: mittfältare Moderklubb: Grödinge SK 3 säsonger. 73 matcher. 3 mål. 2012 15 1 2013 28 1 2014 30 1
225597561,Gustaf Tibell,Gustaf Hjalmar Tibell Född: 21 mars 1872 Medlem: 5 Grundare av Djurgårdens IF
225597562,Janny Timisela,Janny Timisela Född: 23 september 1962 Fotbollsspelare Position: mittfältare Nummer: 9 Moderklubb: RKTVC (Holland) 1990
225597563,Daniel Tjärnqvist,Carl Daniel Tjärnqvist Född: 14 oktober 1976 Ishockeyspelare Position: back Moderklubb: Vännäs HC Säsonger Matcher Mål Ass Poäng 1997/98 40 5 9 14 1998/99 40 4 3 7 1999/00 42 3 16 19 2000/01 45 9 17 26
225597564,Mathias Tjärnqvist,Erik Mathias Tjärnqvist Född: 15 april 1979 Ishockeyspelare Position: forward Moderklubb: Vännäs HC Säsonger Matcher Mål Ass Poäng 1999/00 50 12 12 24 2000/01 47 11 8 19 2001/02 6 0 1 1 2002/03 38 11 13 24
225597565,Joona Toivio,Joona Marko Aleksi Toivio Född: 10 mars 1988 Fotbollsspelare Position: försvarare Moderklubb: SibboV (Finland) 3 säsonger. 87 matcher. 9 mål. 2010 29 1 2011 28 6 2012 30 2
225597566,Carl-Johan Tornborg,Carl-Johan Tornborg Född: 29 januari 1920 Fotbollsspelare Position: centerhalv Moderklubb: Djurgårdens IF 9 Säsonger. 71 matcher. 8 mål. 1939/40 1940/41 1941/42 1942/43 1943/44 1944/45 17 1945/46 20 0 1946/47 21 0 1947/48 13 0
225597567,Ulf Torstensson,Sten Ulf Torstensson Född: 19 augusti 1945 Ishockeyspelare Position: back Moderklubb: IF Älgarna Säsonger Matcher Mål Ass Poäng 1967/68 21 4 7 1 1968/69 17 5 7 12
225597568,Sharbel Touma,Sharbel Touma Född: 25 mars 1979 Fotbollsspelare Position: mittfältare Moderklubb: Motala AIF 3 Säsonger. 48 matcher. 10 mål 1997 8 0 1998 16 2 1999 24 8 2010 26 5
225597569,Pa Dembo Touray,"Pa Dembo Touray Född: 31 mars 1980 Fotbollsspelare Position: målvakt Moderklubb: Real de Banjul (Gambia) 4 Säsonger. 69 matcher. 1 mål 2000 1 0 2004 17 0 Cupguld 2005 26 1 SM-guld, Cupguld 2006 25 0 2007 26 0 2008 23 0 2009 25 0 2010 23 0 2011 29 0"
225597570,Sven Tumba,"Sven Olof Gunnar Tumba (f.d. Johansson) Född: 27 augusti 1931 OS-silver ishockey: 1 (1964) OS-brons ishockey: 1 (1952) VM-guld ishockey: 3 (1953, 1957, 1962) VM-silver ishockey: 1 (1963) VM-brons ishockey: 3 (1654, 1958, 1965) SM-guld fotboll: 1 (195"
225597571,Buya Turay,Mohamed Buya Turay Född: 10 januari 1995 Fotbollsspelare Position: anfallare Nummer: 77 Moderklubb: FC Mattia (Sierra Leone) 1 säsonger. 29 matcher. 15 mål. 2019 29 15
225597572,Hans Tvilling,Hans Lennart Tvilling (f.d. Andersson) Född: 15 juli 1928 Fotbollsspelare Position: anfallare Moderklubb: IF Ulvarna 12 Säsonger. 147 matcher. 46 mål. 1947/48 12 1 1948/49 – 7 1949/50 20 5 1950/51 19 2 1951/52 11 2 1952/53 20 10 1953/54 22 7 1954/55 
225597573,Stig Tvilling,Stig Gunnar Tvilling (f.d. Andersson) Född: 15 juli 1928 Fotbollsspelare Position: anfallare Moderklubb: IF Ulvarna 7 Säsonger. 30 matcher. 3 mål 1947/48 2 0 1948/49 – 1 1950/51 5 0 1951/52 8 1 1952/53 ? 1953/54 9 1 1955/56 2 0 1957/58 4 0 Ishockeysp
225597574,Volker Tönsfeldt,"Volker Tönsfeldt Född: 24 november 1952 Fotbollsspelare Position: mittfältare, anfallare Moderklubb: Holstein Keil (Västtyskaland) 3 Säsonger. 31 matcher. 0 mål 1980 7 0 1981 1 0 1982 9 0"
225597575,Fredrik Ulvestad,Fredrik Stensøe Ulvestad Född: 17 juni 1992 Fotbollsspelare Position: mittfältare Moderklubb: Herd (Norge) 2 säsonger. 53 matcher. 6 mål. 2018 23 1 2019 30 5
225597576,Felix Vá,Vladimiro Etson António Félix Född: 24 april 1998 Fotbollsspelare Position: Ytterforward Nummer: 18 Moderklubb: Real Sambila (Angola) 1 säsong. 14 matcher. 2 mål. 2023 14 2
225597577,Tommi Vaiho,Tommi Mikael Vaiho Född: 13 september 1988 Fotbollsspelare Position: målvakt Längd: 188 cm Nummer: 30 Moderklubb: IF Brommapojkarna 7 säsonger. 53 matcher. 0 mål. 2010 9 0 2011 2 0 2012 12 0 2017 3 0 2018 7 0 2019 20 0 2023
225597578,Peter Vánky,Peter István Vánky Född: 28 juni 1968 Fäktare VM-silver 1998 och 1999 EM-brons 1995 och 1997 13 SM-guld 1987-2006
225597579,Aleksandr Vasyutin,Aleksandr Yuryevich Vasyutin Född: 4 mars 1995 Fotbollsspelare Position: målvakt Nummer: 15 Moderklubb: Zenit Saint Petersburg (Ryssland) 2021 2022
225597580,Lukas Vejdemo,Carl Lukas Filip Vejdemo Född: 25 januari 1996 Ishockeyspelare Position: forward Längd: 185 cm Nummer: 44 Skjuter: vänster Moderklubb: SDE HF Säsonger Matcher Mål Assist Poäng 2014/15 3 0 0 0 2015/16 52 5 12 17 2016/17 48 4 4 8 2017/18 47 10 12 22 20
225597581,Edvin Vesterby,"Edvin Vesterby Född: 23 oktober 1927 Brottare SM-guld: 16 (1952, 54, 2 x 55, 2 x 56, 57, 59, 2 x 60, 3 x 61, 63, 64, 65) OS-silver: 1 (1956)"
225597582,Petra Viklund,Petra Marie Viklund Född: 4 juni 1969 Fotbollsspelare Position: målvakt Nummer: 1 Moderklubb: Falu BS 1990 1991 1992
225597583,Jan Viktorsson,Jan Bo Viktorsson Född: 27 juli 1964 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1982/83 4 0 0 0 1983/84 14 1 4 5 1984/85 26 10 3 13 1985/86 35 4 4 8 1986/87 34 10 10 20 1987/88 40 23 17 40 1988/89 36 1
225597584,Carl von Essen,"Carl Thure Henrik von Essen Född: 18 oktober 1940 Fäktare SM-guld: 10 (1966, 67, 69, 70, 73, 74, 75, 77, 78 x 2) VM-guld: 2 (1974, 1975) OS-guld: 1976"
225597585,Ulrika von Schreeb,Ulrika Jenny Heléne von Schreeb Född: 1 februari 1965 Fotbollsspelare Position: målvakt Nummer: 15 Moderklubb: Djurgårdens IF 1980 1981 1983 1984 1985 1986 1988 1989 1991
225597586,Anneli Wahlberg,Anneli Birgitta Wahlberg Född: 3 juni 1975 Fotbollsspelare Position: forward Nummer: 28 Moderklubb: Vasalund 1990 1991 1992 1993
225597587,Oskar Wahlström,"Oskar Ragnar Adolf Wahlström Född: 16 augusti 1976 Fotbollsspelare Position: målvakt Moderklubb: Bie GoIF 5 Säsonger. 21 matcher. 0 mål 2004 5 0 Cupguld 2005 0 0 SM-guld, Cupguld 2006 2 0 2008 8 0 2009 6 0"
225597588,Kevin Walker,Kevin Edward Bertil Walker Född: 3 augusti 1989 Fotbollsspelare Position: mittfältare Moderklubb: Varbergs BoIS 5 säsonger. 117 matcher. 13 mål. 2015 23 2 2016 25 4 2017 27 3 2018 21 2 2019 21 2
225597589,Peter Wallén,Peter Wallén Född: 26 februari 1965 Ishockeyspelare Position: forward Moderklubb: IFK Täby Säsonger Matcher Mål Ass Poäng 1983/84 1 0 0 0 1988/89 24 5 3 8
225597590,Gustaf Oscar Wallenberg,Gustaf Oscar Wallenberg Född 6 januari 1863 Hedersmedlem i Djurgården Hedersmärket 1907
225597591,Axel Wallenborg,Axel Wallenborg Född: 17 december 2001 Fotbollsspelare Position: försvarare Längd: 180 cm Nummer: 21 Moderklubb: Brommapojkarna 2021 2022
225597592,Anna Wallin,Anna Maria Vilhelmina Wallin Född: 1 mars 1976 Fotbollsspelare Position: back Nummer: 3 Moderklubb: Fotfolket 1992 1993 1994 1995 1996
225597593,Claes-Göran Wallin,Bo Claes-Göran Wallin Född: 13 december 1952 Ishockeyspelare Position: forward Moderklubb: Almtuna IS Säsonger Matcher Mål Ass Poäng 1971/72 20 5 3 8 1972/73 28 7 14 21 1973/74 22 15 16 31 1974/75 28 14 6 20 1975/76 35 25 11 36 1976/77 23 20 25 45 19
225597594,Hans Wallin,Hans Lennart Wallin Född: 20 september 1954 Ishockeyspelare Position: forward Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1974/75 6 0 1 1 1975/76 22 2 1 3
225597595,Peter Wallin,Rolf Peter Wallin Född: 30 april 1957 Ishockeyspelare Position: forward Moderklubb: Jakobsbergs GOIF Säsonger Matcher Mål Ass Poäng 1974/75 1 0 0 0 1975/76 12 3 4 7 1976/77 30 19 30 49 1977/78 36 12 16 28 1978/79 36 14 20 34 1979/80 30 12 15 27 1980/
225597596,Johan Wallinder,"Johan Petter Wallinder Född: 19 augusti 1975 Fotbollsspelare Position: mittfältare Moderklubb: Helsingborgs IF 2 Säsonger. 21 matcher. 3 mål 2001 19 3 2002 2 0 SM-guld, Cupguld"
225597597,Mats Waltin,"Mats Stefan Waltin Född: 7 oktober 1953 SM-guld: 2 (1983, 1990) Ishockeyspelare Position: back Moderklubb: Djurgårdens IF Säsonger Matcher Mål Ass Poäng 1978/79 36 12 29 41 1979/80 32 12 14 26 1980/81 35 11 9 20 1981/82 31 11 10 21 1982/83 15 5 5 10 "
225597598,Rolf Wanhainen,Rolf Anders Wanhainen Född: 9 februari 1972 Ishockeyspelare Position: målvakt Moderklubb: IFK Täby Säsonger Matcher Mål Ass Poäng 1998/99 1 – – –
225597599,Birger Warneby,Knut Birger Warneby Född: 21 oktober 1910 Fotbollsspelare Position: centerhalv/Högerhalvback Moderklubb: Westermalms IF 5 Säsonger. 33 matcher. 0 mål 1935/36 13 0 1936/37 20 0 1937/38 – 0 1938/39 – 0 1939/40 – 0
225597600,Vivi-Anne Wassdahl,Vivi-Anne Wassdahl Född: 28 februari 1932 Utförsåkare SM-guld: 1958
225597601,Johnny Wendt,Johnny Stefan Wendt Född: 8 maj 1965 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 1 Säsong. 3 matcher. 0 mål 1985 3 0
225597602,Tina Wennberg,Tina Marie Christina Wennberg Född: 19 augusti 1965 Fotbollsspelare Position: back Nummer: 4 Moderklubb: MIF 1988 1989 1990
225597603,Åke Wennerlund,Åke Teodor Wennerlund Född: 5 juni 1929 Ishockeyspelare Position: back Moderklubb: Säsonger Matcher Mål Ass Poäng 1952/53 – – – – 1953/54 – – – –
225597604,Erik Wenngren,Erik Wenngren Född: Fotbollsspelare Position: Moderklubb: 1 Säsonger. 3 matcher. 0 mål 1935/36 3 0
225597605,Anders Westberg,Lars Anders Westberg Född: 17 mars 1963 Fotbollsspelare Position: anfallare Moderklubb: Djurgårdens IF 1 Säsong. 2 matcher. 0 mål 1982 2 0
225597606,Mats Westerberg,Mats Lennart Westerberg Född: 1 januari 1963 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1982/83 2 0 0 0
225597607,Gösta Westerlund,Karl Gösta Westerlund Född: 5 februari 1936 Ishockeyspelare Position: forward Moderklubb: Strömsbro IF Säsonger Matcher Mål Ass Poäng 1962/63 – 6 – 6 1963/64 20 14 9 23 1964/65 17 6 1 7 1965/66 19 – – – 1966/67 – – – – 1967/68 12 3 0 3
225597608,Mikael Westling,Yngve Mikael Westling Född: 10 juni 1964 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1982/83 0 – – – 1983/84 0 – – –
225597609,Rikard Westling,Karl Rikard Westling Född: 8 februari 1899 Fotbollsspelare Position: målvakt Moderklubb: 1 säsonger. 1 matcher. 0 mål. 1927/28 1 0
225597610,Henrik Westman,Per Henrik Westman Född: 24 februari 1963 Fotbollsspelare Position: mittfältare Moderklubb: Djurgårdens IF 1 Säsong. 1 match. 0 mål 1983 1 0
225597611,Christer Wiberg,Christer Wiberg Född: 1 september 1951 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1968/69 – – – – 1969/70 – – – – 1975/76 3 – – –
225597612,Thure Wickberg,Lars Nils Thure Wickberg Född: 20 december 1919 Fotbollsspelare Position: anfallare Moderklubb: Sandvikens IF 5 Säsonger. 7 matcher. 8 mål 1938/39 – 2 1940/41 – 5 1943/44 – 0 1944/45 4 1 1945/46 3 0 Bandyspelare 2 säsonger. 1940 1941 Handbollsspelare
225597613,Ragnar Wicksell,"Per Edgar Ragnar Wicksell Född: 26 september 1892 Medlem #1398 Meritmedaljen 12 mars 1921 Hedersmärket Stor Grabb Fotboll #33 (1926) Fotbollsspelare Position: Moderklubb: SM-guld fotboll: 4 (1912, 1915, 1917, 1920) Distriktsmästare fotboll: 3 (1918, "
225597614,Ingvar Widgren,Ingvar Olle Lasse Widgren Född: 17 augusti 1941 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1959/60 – 1 – –
225597615,Nils Widgren,Nils Kristian Widgren Född: 17 januari 1875 Medlem: 8 Grundare av Djurgårdens IF
225597616,Kay Wiestål,Kay-Arne Arvid Wiestål Född: 16 oktober 1940 Fotbollsspelare Position: anfallare Moderklubb: IFK Holmsund 5 Säsonger. 62 matcher. 25 mål 1963 10 1 1964 0 0 1965 20 10 1966 22 5 1967 10 9
225597617,Gustav Wikheim,Gustav Mendonça Wikheim Född: 18 mars 1993 Fotbollsspelare Position: ytter Längd: 182 cm Nummer: 23 Moderklubb: Hokksund FK 2022 26 6 2023
225597618,Anders Wiking,Anders Wiking Född: 12 december 1947 Ishockeyspelare Position: målvakt Moderklubb: Säsonger Matcher Mål Ass Poäng 1963/64 – – – – 1964/65 – – – – 1965/66 – – – – 1966/67 – – – – 1967/68 – – – –
225597619,Lars-Göran Wiklander,Lars-Göran Åke Wiklander Född: 19 januari 1970 Ishockeyspelare Position: forward Moderklubb: Väsby IK Säsonger Matcher Mål Ass Poäng 1998/99 46 9 8 17 1999/00 46 4 4 8
225597620,Sven-Olof Wikman,Sven-Olof Wikman Född: 5 december 1923 Fotbollsspelare Position: anfallare Moderklubb: Västerås 1 Säsong. 6 matcher. 2 mål 1946/47 6 2
225597621,Per-Allan Wikström,Per-Allan Wikström Född: 10 januari 1951 Ishockeyspelare Position: forward Moderklubb: Stortorparna IF Säsonger Matcher Mål Ass Poäng 1968/69 – – – – 1969/70 – – – – 1970/71 19 4 4 8 1971/72 26 10 13 23 1972/73 – – – – 1973/74 28 7 10 17 1974/75 – – 
225597622,Åke Wilhelmsson,Åke Wilhelmsson Född: 29 september 1923 Ishockeyspelare Position: forward Moderklubb: Säsonger Matcher Mål Ass Poäng 1950/51 – – – – 1951/52 – – – –
225597623,Christer Willborg,Jan Christer Erik Willborg Född: 27 augusti 1962 Fotbollsspelare Position: försvarare Moderklubb: Djurgårdens IF 1 Säsonger. 9 matcher. 0 mål 1980 9 0
225597624,Gary Williams,Gary Williams Född: 14 maj 1959 Fotbollsspelare Position: försvarare Moderklubb: Tranmere Rovers (England) 5 Säsonger. 78 matcher. 3 mål 1978 6 0 1979 26 0 1980 10 0 1985 22 2 1986 14 1
