#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	matched_by_username	auxiliary_data	born	died	dates_in_wikidata	lat	lon	multi_match_candidates
281288710	7738	1505	https://www.aikstats.se/player.php?id=1505	Nordenskjöld	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288711	7738	432	https://www.aikstats.se/player.php?id=432	Helge "Timpa" Karlsson	Swedish association football player, played for AIK, Högerytter, active 1956-1960	Q5											
281288712	7738	1164	https://www.aikstats.se/player.php?id=1164	Lennart Ljung	Swedish association football player, played for AIK, Målvakt, active ? -1972	Q5	26041	Q5960756	20260329084512	Jssfrk							
281288713	7738	1358	https://www.aikstats.se/player.php?id=1358	Housseinn Nightingale	Swedish association football player, played for AIK, Mittfältare, active ? -2018	Q5											
281288714	7738	748	https://www.aikstats.se/player.php?id=748	Johan Lundqvist	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288715	7738	837	https://www.aikstats.se/player.php?id=837	Christoffer Orfanidis	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281288716	7738	1419	https://www.aikstats.se/player.php?id=1419	Emil Bellander	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	26041	Q16212619	20260329084603	Jssfrk							
281288717	7738	1264	https://www.aikstats.se/player.php?id=1264	Anthony Atiendo	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288718	7738	1436	https://www.aikstats.se/player.php?id=1436	Daniel Henareh	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5											
281288719	7738	1510	https://www.aikstats.se/player.php?id=1510	Bernhard Kraft	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288720	7738	1453	https://www.aikstats.se/player.php?id=1453	Carl Valgma	Swedish association football player, played for AIK, , active 2019- ?	Q5											
281288721	7738	1526	https://www.aikstats.se/player.php?id=1526	Robin Semakala Glader	Swedish association football player, played for AIK, Mittfältare, active 2021- ?	Q5											
281288722	7738	1534	https://www.aikstats.se/player.php?id=1534	Paul Bark	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288723	7738	914	https://www.aikstats.se/player.php?id=914	Patrick Pupparo	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5											
281288724	7738	1086	https://www.aikstats.se/player.php?id=1086	Adam Forslöv	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281288725	7738	319	https://www.aikstats.se/player.php?id=319	Sten Jihde	Swedish association football player, played for AIK, Högerytter, active 1941-1941	Q5											
281288726	7738	1559	https://www.aikstats.se/player.php?id=1559	Götrik "Putte" Frykman	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5											
281288727	7738	1331	https://www.aikstats.se/player.php?id=1331	David Öhrwall	Swedish association football player, played for AIK, Mittfältare, active 2012-2016	Q5											
281288728	7738	1567	https://www.aikstats.se/player.php?id=1567	Frithiof Rudén	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5	26041	Q47512186	20260329084634	Jssfrk							
281288729	7738	1339	https://www.aikstats.se/player.php?id=1339	Wang	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288730	7738	1169	https://www.aikstats.se/player.php?id=1169	Bengt Essman	Swedish association football player, played for AIK, , active ? - ?	Q5	26041	Q125188948	20260329084712	Jssfrk							
281288731	7738	353	https://www.aikstats.se/player.php?id=353	Självmål (ev Henry Carlsson)	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288732	7738	1363	https://www.aikstats.se/player.php?id=1363	Marek Lemsalu	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5	26041	Q937956	20260329084739	Jssfrk							
281288733	7738	1147	https://www.aikstats.se/player.php?id=1147	Christer Meckbach	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288734	7738	1193	https://www.aikstats.se/player.php?id=1193	Elias Lindberg Wahlström	Swedish association football player, played for AIK, Back, active 2015- ?	Q5											
281288735	7738	201	https://www.aikstats.se/player.php?id=201	Tyler Rosenlund	Swedish association football player, played for AIK, Mittfältare, active 2007-2007	Q5	26041	Q534931	20260329084848	Jssfrk							
281288736	7738	712	https://www.aikstats.se/player.php?id=712	E Livén	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288737	7738	720	https://www.aikstats.se/player.php?id=720	A Tilbom	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288738	7738	1403	https://www.aikstats.se/player.php?id=1403	Pavlos Xhantopoulos	Swedish association football player, played for AIK, Målvakt, active ? - ?	Q5											
281288739	7738	1238	https://www.aikstats.se/player.php?id=1238	Albin Mörfeldt	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5											
281288740	7738	732	https://www.aikstats.se/player.php?id=732	G Johansson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288741	7738	1411	https://www.aikstats.se/player.php?id=1411	Pontus Karlsson	Swedish association football player, played for AIK, Mittfältare, active 2015-2016	Q5											
281288742	7738	1025	https://www.aikstats.se/player.php?id=1025	John van Loenhout	Swedish association football player, played for AIK, , active ? - ?	Q5	26041	Q2056088	20260329085900	Jssfrk							
281288743	7738	1416	https://www.aikstats.se/player.php?id=1416	Nikola Bjeloš	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5											
281288744	7738	1490	https://www.aikstats.se/player.php?id=1490	Lennart "Sillen" Selinder	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288745	7738	1030	https://www.aikstats.se/player.php?id=1030	Diego Quintero	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281288746	7738	1261	https://www.aikstats.se/player.php?id=1261	Gabriel Delin	Swedish association football player, played for AIK, , active 2018- ?	Q5											
281288747	7738	850	https://www.aikstats.se/player.php?id=850	Toni Koskela	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	26041	Q1785688	20260329090255	Jssfrk							
281288748	7738	1269	https://www.aikstats.se/player.php?id=1269	Hamza Gigovic	Swedish association football player, played for AIK, Mittback, active ? - ?	Q5											
281288749	7738	894	https://www.aikstats.se/player.php?id=894	Adam Modin	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281288750	7738	1523	https://www.aikstats.se/player.php?id=1523	Allen Smajić	Swedish association football player, played for AIK, Mittfältare, active 2023- ?	Q5											
281288751	7738	42	https://www.aikstats.se/player.php?id=42	Gatis Kalnins	Swedish association football player, played for AIK, Forward, active 2006-2006	Q5	26041	Q674024	20260329090426	Jssfrk							
281288752	7738	1531	https://www.aikstats.se/player.php?id=1531	Gunnar Gren	Swedish association football player, played for AIK, Högerinner, active ? - ?	Q5	26041	Q314511	20260329090454	Jssfrk							
281288753	7738	1082	https://www.aikstats.se/player.php?id=1082	Philip Andersson	Swedish association football player, played for AIK, Vänster mittfältare, active 2006-2015	Q5											
281288754	7738	1474	https://www.aikstats.se/player.php?id=1474	Hugo Aviander	Swedish association football player, played for AIK, Mittfältare, active 2018-2023	Q5	4	Q117347890	20260327210242	Auxiliary data matcher							
281288755	7738	1547	https://www.aikstats.se/player.php?id=1547	Olof Detter	Swedish association football player, played for AIK, Forward, active ? - ?	Q5											
281288756	7738	616	https://www.aikstats.se/player.php?id=616	Stefan Jonsson	Swedish association football player, played for AIK, Mittfältare, active 1991-1992	Q5	4	Q132395968	20260327210242	Auxiliary data matcher							
281288757	7738	1320	https://www.aikstats.se/player.php?id=1320	Gustaf Bruzelius	Swedish association football player, played for AIK, , active ? -2020	Q5											
281288758	7738	927	https://www.aikstats.se/player.php?id=927	O Persson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288759	7738	1483	https://www.aikstats.se/player.php?id=1483	Nyström	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288760	7738	1099	https://www.aikstats.se/player.php?id=1099	Adam Ek	Swedish association football player, played for AIK, Back, active ? - ?	Q5											
281288761	7738	1328	https://www.aikstats.se/player.php?id=1328	Marcus West	Swedish association football player, played for AIK, Forward, active 2014-2015	Q5											
281288762	7738	1564	https://www.aikstats.se/player.php?id=1564	Sven Landberg	Swedish association football player, played for AIK, Forward, active ? - ?	Q5	26041	Q2651867	20260329090637	Jssfrk							
281288763	7738	1158	https://www.aikstats.se/player.php?id=1158	Hans "Hasse, Trisse" Nilsson	Swedish association football player, played for AIK, Mittfältare, active ? - ?	Q5	4	Q18045184	20260327210242	Auxiliary data matcher							
281288764	7738	1336	https://www.aikstats.se/player.php?id=1336	LV	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288765	7738	1360	https://www.aikstats.se/player.php?id=1360	Mark Gorgos	Swedish association football player, played for AIK, Mittfältare, active 2017-2018	Q5											
281288766	7738	1144	https://www.aikstats.se/player.php?id=1144	Lars-Göran Nilsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288767	7738	374	https://www.aikstats.se/player.php?id=374	Karl-Gustav "KG" Holmström	Swedish association football player, played for AIK, Målvakt, active 1948-1950	Q5											
281288768	7738	1152	https://www.aikstats.se/player.php?id=1152	Jonas Olsson	Swedish association football player, played for AIK, Målvakt, active ? -2014	Q5	4	Q65196208	20260327210242	Auxiliary data matcher							
281288769	7738	1384	https://www.aikstats.se/player.php?id=1384	Max von Schlebrügge	Swedish association football player, played for AIK, Mittback, active ? -1996	Q5	3854451	Q1345041	20260328030915	Quesotiotyo							
281288770	7738	717	https://www.aikstats.se/player.php?id=717	E Bergman	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288771	7738	726	https://www.aikstats.se/player.php?id=726	L Aspling	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288772	7738	1408	https://www.aikstats.se/player.php?id=1408	Karlsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288773	7738	1022	https://www.aikstats.se/player.php?id=1022	Joakim Nilsson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288774	7738	1243	https://www.aikstats.se/player.php?id=1243	Agustin Gomez	Swedish association football player, played for AIK, Back, active 2017-2017	Q5	4	Q60733812	20260327210242	Auxiliary data matcher							
281288775	7738	1487	https://www.aikstats.se/player.php?id=1487	Sören Jansson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288776	7738	1495	https://www.aikstats.se/player.php?id=1495	Lövberg	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288777	7738	1504	https://www.aikstats.se/player.php?id=1504	Österlund	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288778	7738	1512	https://www.aikstats.se/player.php?id=1512	Valdemar Lindén	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288779	7738	1274	https://www.aikstats.se/player.php?id=1274	Pettersson	Swedish association football player, played for AIK, , active ? - ?	Q5											
281288780	7738	782	https://www.aikstats.se/player.php?id=782	Daniel Alderstad	Swedish association football player, played for AIK, , active ? - ?	Q5											
